setTag,title,authors,datePublished,language,journalName
COVID-19,"Epidemiological Features of 135 Patients with Coronavirus Disease (COVID-19) in Tianjin, China.",Cao C. Li Y. Liu S. Fan H. Hao L,2020-04-01,English,Disaster medicine and public health preparedness
COVID-19,"How to surge to face SARS-CoV-2 outbreak. Lessons learned from Lumbardy, Italy.",Faccincani R. Pascucci F. Lennquist S,2020-04-01,English,Disaster medicine and public health preparedness
COVID-19,[Legal Issues of Resource Allocation in the COVID-19 Pandemic - Between Utilitarianism and Life Value Indifference].,Hübner J. Schewe DM. Katalinic A. Frielitz FS,2020-04-01,German,Deutsche medizinische Wochenschrift (1946)
COVID-19,"Radiologic Chest CT Findings From COVID-19 in Orleans Parish, Lousiana.",Danrad R. Smith DL. Kerut EK,2020-04-01,English,"Echocardiography (Mount Kisco, N.Y.)"
COVID-19,"Our Italian Experience Using Lung Ultrasound for Identification, Grading and Serial Follow-up of Severity of Lung Involvement for Management of Patients with COVID-19.",Vetrugno L. Bove T. Orso D. Barbariol F. Bassi F. Boero E. Ferrari G. Kong R. Lichtenstein DA,2020-04-01,English,"Echocardiography (Mount Kisco, N.Y.)"
COVID-19,Speculation is not evidence: antihypertensive therapy and COVID-19.,de Simone G. Mancusi C,2020-04-01,English,European heart journal. Cardiovascular pharmacotherapy
COVID-19,European Society For Emergency Medicine position paper on emergency medical systems response to COVID-19.,Garcia-Castrillo L. Petrino R. Leach R. Dodt C. Behringer W. Khoury A. Sabbe M,2020-04-01,English,European journal of emergency medicine : official journal of the European Society for Emergency Medicine
COVID-19,COVID-19: emergency medicine perspectives from Hong Kong.,Hung KKC. Walline JH. Graham CA,2020-04-01,English,European journal of emergency medicine : official journal of the European Society for Emergency Medicine
COVID-19,Have a heart during the COVID-19 crisis: Making the case for cardiac rehabilitation in the face of an ongoing pandemic.,Yeo TJ. Wang YL. Low TT,2020-04-01,English,European journal of preventive cardiology
COVID-19,The consequences of the COVID-19 pandemic on mental health and implications for clinical practice.,Fiorillo A. Gorwood P,2020-04-01,English,European psychiatry : the journal of the Association of European Psychiatrists
COVID-19,Immune-epidemiological parameters of the novel coronavirus - a perspective.,Saghazadeh A. Rezaei N,2020-04-01,English,Expert review of clinical immunology
COVID-19,Pancreatic injury patterns in patients with COVID-19 pneumonia.,Wang F. Wang H. Fan J. Zhang Y. Wang H. Zhao Q,2020-04-01,English,Gastroenterology
COVID-19,"Perinatal-Neonatal Management of COVID-19 Infection - Guidelines of the Federation of Obstetric and Gynecological Societies of India (FOGSI), National Neonatology Forum of India (NNF), and Indian Academy of Pediatrics (IAP).",Chawla D. Chirla D. Dalwai S. Deorari AK. Ganatra A. Gandhi A. Kabra NS. Kumar P. Mittal P. Parekh BJ. Sankar MJ. Singhal T. Sivanandan S. Tank P,2020-04-01,English,Indian pediatrics
COVID-19,When infection prevention enters the temple: Intergenerational social distancing and COVID-19.,Hartley DM. Reisinger HS. Perencevich EN,2020-04-01,English,Infection control and hospital epidemiology
COVID-19,"Novel coronavirus in a 15-day-old neonate with clinical signs of sepsis, a case report.",Kamali Aghdam M. Jafari N. Eftekhari K,2020-04-01,English,"Infectious diseases (London, England)"
COVID-19,Insight into 2019 novel coronavirus - an updated intrim review and lessons from SARS-CoV and MERS-CoV.,Xie M. Chen Q,2020-04-01,English,International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases
COVID-19,Ultraviolet germicidal irradiation: possible method for respirator disinfection to facilitate reuse during COVID-19 pandemic.,Hamzavi IH. Lyons AB. Kohli I. Narla S. Parks-Miller A. Gelfand JM. Lim HW. Ozog D,2020-04-01,English,Journal of the American Academy of Dermatology
COVID-19,"One more paper towel, longer protection.",Yu N. Wu L. Su J. Huang K. Zhao S. Chen X,2020-04-01,English,Journal of the American Academy of Dermatology
COVID-19,Characteristics and Early Prognosis of COVID-19 Infection in Fracture Patients.,Mi B. Chen L. Xiong Y. Xue H. Zhou W. Liu G,2020-04-01,English,The Journal of bone and joint surgery. American volume
COVID-19,Novel Coronavirus COVID-19: Current Evidence and Evolving Strategies.,Vannabouathong C. Devji T. Ekhtiari S. Chang Y. Phillips SA. Zhu M. Chagla Z. Main C. Bhandari M,2020-04-01,English,The Journal of bone and joint surgery. American volume
COVID-19,Gastrointestinal and Liver Manifestations in Patients with COVID-19.,Lee IC. Huo TI. Huang YH,2020-04-01,English,Journal of the Chinese Medical Association : JCMA
COVID-19,Potential therapeutic agents against COVID-19: What we know so far.,Lu CC. Chen MY. Chang YL,2020-04-01,English,Journal of the Chinese Medical Association : JCMA
COVID-19,Perspectives on Pediatric Appendicitis and Appendectomy During the Severe Acute Respiratory Syndrome Coronavirus 2 Pandemic.,Polites SF. Azarow KS,2020-04-01,English,Journal of laparoendoscopic & advanced surgical techniques. Part A
COVID-19,Differences between COVID-19 and suspected then confirmed SARS-CoV-2-negative pneumonia: a retrospective study from a single center.,Chen X. Yang Y. Huang M. Liu L. Zhang X. Xu J. Geng S. Han B. Xiao J. Wan Y,2020-04-01,English,Journal of medical virology
COVID-19,Is Pakistan prepared for the COVID-19 epidemic? A questionnaire-based survey.,Khan S. Khan M. Maqsood K. Hussain T. Noor-Ul-Huda. Zeeshan M,2020-04-01,English,Journal of medical virology
COVID-19,SARS-CoV-2 spike protein favors ACE2 from Bovidae and Cricetidae.,Luan J. Jin X. Lu Y. Zhang L,2020-04-01,English,Journal of medical virology
COVID-19,Epidemiological analysis of COVID-19 and practical experience from China.,Ye Q. Wang B. Mao J. Fu J. Shang S. Shu Q. Zhang T,2020-04-01,English,Journal of medical virology
COVID-19,Combating COVID-19 with Chloroquine.,Hong W,2020-04-01,English,Journal of molecular cell biology
COVID-19,Treating COVID-19 with Chloroquine.,Huang M. Tang T. Pang P. Li M. Ma R. Lu J. Shu J. You Y. Chen B. Liang J. Hong Z. Chen H. Kong L. Qin D. Pei D. Xia J. Jiang S. Shan H,2020-04-01,English,Journal of molecular cell biology
COVID-19,INCIDENTAL FINDINGS SUGGESTIVE OF COVID-19 IN ASYMPTOMATIC PATIENTS UNDERGOING NUCLEAR MEDICINE PROCEDURES IN A HIGH PREVALENCE REGION.,Albano D. Bertagna F. Bertolia M. Bosio G. Lucchini S. Motta F. Panarotto MB. Peli A. Camoni L. Bengel FM. Giubbini R,2020-04-01,English,"Journal of nuclear medicine : official publication, Society of Nuclear Medicine"
COVID-19,Dr. Li Wenliang and the Time of COVID-19.,Czernin J,2020-04-01,English,"Journal of nuclear medicine : official publication, Society of Nuclear Medicine"
COVID-19,"Imaging clinic operations in the times of COVID-19: Strategies, Precautions and Experiences.",Czernin J. Fanti S. Meyer PT. Allen-Auerbach M. Hacker M. Sathekge M. Hicks R. Scott AM. Hatazawa J. Yun M. Schöder H. Bartenstein P. Herrmann K,2020-04-01,English,"Journal of nuclear medicine : official publication, Society of Nuclear Medicine"
COVID-19,Diagnostic evaluation of pulmonary embolism during the COVID-19 pandemic.,Zuckier LS. Moadel RM. Haramati LB. Freeman L,2020-04-01,English,"Journal of nuclear medicine : official publication, Society of Nuclear Medicine"
COVID-19,Palliative Care Pandemic Pack: a Specialist Palliative Care Service response to planning the COVID-19 pandemic.,Ferguson L. Barham D,2020-04-01,English,Journal of pain and symptom management
COVID-19,"Computational inference of selection underlying the evolution of the novel coronavirus, SARS-CoV-2.",Cagliani R. Forni D. Clerici M. Sironi M,2020-04-01,English,Journal of virology
COVID-19,Potential Legal Liability for Withdrawing or Withholding Ventilators During COVID-19: Assessing the Risks and Identifying Needed Reforms.,Cohen IG. Crespo AM. White DB,2020-04-01,English,JAMA
COVID-19,Testing Individuals for Coronavirus Disease 2019 (COVID-19).,Hadaya J. Schumm M. Livingston EH,2020-04-01,English,JAMA
COVID-19,Active and Effective Measures for the Care of Patients With Cancer During the COVID-19 Spread in China.,Wang Z. Wang J. He J,2020-04-01,English,JAMA oncology
COVID-19,Predicting COVID-19 incidence using Google Trends and data mining techniques: A pilot study in Iran.,Ayyoubzadeh SM. Ayyoubzadeh SM. Zahedi H. Ahmadi M. R Niakan Kalhori S,2020-04-01,English,JMIR public health and surveillance
COVID-19,Peer-to-Peer Contact Tracing: A Privacy-Preserving Smartphone Application.,Yasaka TM. Lehrich BM. Sahyouni R,2020-04-01,English,JMIR public health and surveillance
COVID-19,US NICUs and donor milk banks brace for COVID-19.,Furlow B,2020-04-01,English,The Lancet. Child & adolescent health
COVID-19,COVID-19 pandemic in west Africa.,Martinez-Alvarez M. Jarde A. Usuf E. Brotherton H. Bittaye M. Samateh AL. Antonio M. Vives-Tomas J. D'Alessandro U. Roca A,2020-04-01,English,The Lancet. Global health
COVID-19,Strategic plan for management of COVID-19 in paediatric haematology and oncology departments.,He Y. Lin Z. Tang D. Yang Y. Wang T. Yang M,2020-04-01,English,The Lancet. Haematology
COVID-19,Modelling COVID-19 transmission: from data to intervention.,Jia Z. Lu Z,2020-04-01,English,The Lancet. Infectious diseases
COVID-19,"Using observational data to quantify bias of traveller-derived COVID-19 prevalence estimates in Wuhan, China.",Niehus R. De Salazar PM. Taylor AR. Lipsitch M,2020-04-01,English,The Lancet. Infectious diseases
COVID-19,UK senior police officer with COVID-19.,Kirby T,2020-04-01,English,The Lancet. Respiratory medicine
COVID-19,Anosmia and ageusia: common findings in COVID-19 patients.,Vaira LA. Salzano G. Deiana G. De Riu G,2020-04-01,English,The Laryngoscope
COVID-19,Isolation and rapid sharing of the 2019 novel coronavirus (SAR-CoV-2) from the first patient diagnosed with COVID-19 in Australia.,Caly L. Druce J. Roberts J. Bond K. Tran T. Kostecki R. Yoga Y. Naughton W. Taiaroa G. Seemann T. Schultz MB. Howden BP. Korman TM. Lewin SR. Williamson DA. Catton MG,2020-04-01,English,The Medical journal of Australia
COVID-19,Universal Masking in Hospitals in the Covid-19 Era.,Klompas M. Morris CA. Sinclair J. Pearson M. Shenoy ES,2020-04-01,English,The New England journal of medicine
COVID-19,Virological assessment of hospitalized patients with COVID-2019.,Wölfel R. Corman VM. Guggemos W. Seilmaier M. Zange S. Müller MA. Niemeyer D. Jones TC. Vollmar P. Rothe C. Hoelscher M. Bleicker T. Brünink S. Schneider J. Ehmann R. Zwirglmaier K. Drosten C. Wendtner C,2020-04-01,English,Nature
COVID-19,COVID-19 is catalyzing the adoption of teleneurology.,Klein BC. Busis NA,2020-04-01,English,Neurology
COVID-19,Neurologists and Covid-19: A note on courage in a time of uncertainty.,Shellhaas RA,2020-04-01,English,Neurology
COVID-19,"Proposal of a low-dose, long-pitch, dual-source chest CT protocol on third-generation dual-source CT using a tin filter for spectral shaping at 100 kVp for CoronaVirus Disease 2019 (COVID-19) patients: a feasibility study.",Agostini A. Floridi C. Borgheresi A. Badaloni M. Esposto Pirani P. Terilli F. Ottaviani L. Giovagnoni A,2020-04-01,English,La Radiologia medica
COVID-19,"[Remdesivir, the antiviral hope against SARS-CoV-2].",Reina J,2020-04-01,Spanish; Castilian,Revista espanola de quimioterapia : publicacion oficial de la Sociedad Espanola de Quimioterapia
COVID-19,"SARS-CoV-2/COVID-19: Empfehlungen für die Radiologische Versorgung – Eine Stellungnahme, der Deutschen Röntgengesellschaft (DRG), der Deutschen Gesellschaft für Neuroradiologie (DGNR), der Gesellschaft für Pädiatrische Radiologie (GPR), der Deutschen Gesellschaft für Interventionelle Radiologie (DeGIR), des Berufsverbands der Neuroradiologen (BDNR), und des Berufsverbands der Radiologen (BDR).",Antoch G. Urbach H. Mentzel HJ. Reimer P. Weber W. Wujciak D,2020-04-01,German,RoFo : Fortschritte auf dem Gebiete der Rontgenstrahlen und der Nuklearmedizin
COVID-19,Protected Code Stroke: Hyperacute Stroke Management During the Coronavirus Disease 2019 (COVID-19) Pandemic.,Khosravani H. Rajendram P. Notario L. Chapman MG. Menon BK,2020-04-01,English,Stroke
COVID-19,Temporary Emergency Guidance to US Stroke Centers During the COVID-19 Pandemic.,,2020-04-01,English,Stroke
COVID-19,Implications for Online Management: Two Cases with COVID-19.,Huang S. Xiao Y. Yan L. Deng J. He M. Lu J. Ke S,2020-04-01,English,Telemedicine journal and e-health : the official journal of the American Telemedicine Association
COVID-19,Probable aircraft transmission of Covid-19 in-flight from the Central African Republic to France.,Eldin C. Lagier JC. Mailhe M. Gautret P,2020-04-01,English,Travel medicine and infectious disease
COVID-19,The Rapid Assessment and Early Warning Models for COVID-19.,Bai Z. Gong Y. Tian X. Cao Y. Liu W. Li J,2020-04-01,English,Virologica Sinica
COVID-19,How we treat patients with lung cancer during the SARS-CoV-2 pandemic: primum non nocere .,Banna G. Curioni-Fontecedro A. Friedlaender A. Addeo A,2020-04-01,English,ESMO open
COVID-19,Enteric involvement of coronaviruses: is faecal-oral transmission of SARS-CoV-2 possible?,Yeo C. Kaushal S. Yeo D,2020-04-01,English,The lancet. Gastroenterology & hepatology
COVID-19,COVID-19: a potential public health problem for homeless populations.,Tsai J. Wilson M,2020-04-01,English,The Lancet. Public health
COVID-19,Prisons and custodial settings are part of a comprehensive response to COVID-19.,Kinner SA. Young JT. Snow K. Southalan L. Lopez-Acuña D. Ferreira-Borges C. O'Moore É,2020-04-01,English,The Lancet. Public health
COVID-19,The species Severe acute respiratory syndrome-related coronavirus: classifying 2019-nCoV and naming it SARS-CoV-2.,,2020-04-01,English,Nature microbiology
COVID-19,Functional assessment of cell entry and receptor usage for SARS-CoV-2 and other lineage B betacoronaviruses.,Letko M. Marzi A. Munster V,2020-04-01,English,Nature microbiology
COVID-19,Assessment of Health Information About COVID-19 Prevention on the Internet: Infodemiological Study.,Hernández-García I. Giménez-Júlvez T,2020-04-01,English,JMIR public health and surveillance
COVID-19,COVID-19 in a patient with chronic lymphocytic leukaemia.,Jin XH. Zheng KI. Pan KH. Xie YP. Zheng MH,2020-04-01,English,The Lancet. Haematology
COVID-19,Psychological interventions for people affected by the COVID-19 epidemic.,Duan L. Zhu G,2020-04-01,English,The lancet. Psychiatry
COVID-19,Deciphering the power of isolation in controlling COVID-19 outbreaks.,Niu Y. Xu F,2020-04-01,English,The Lancet. Global health
COVID-19,Feasibility of controlling COVID-19 outbreaks by isolation of cases and contacts.,Hellewell J. Abbott S. Gimma A. Bosse NI. Jarvis CI. Russell TW. Munday JD. Kucharski AJ. Edmunds WJ. Funk S. Eggo RM,2020-04-01,English,The Lancet. Global health
COVID-19,Master Regulator Analysis of the SARS-CoV-2/Human Interactome.,Guzzi PH. Mercatelli D. Ceraolo C. Giorgi FM,2020-04-01,English,Journal of clinical medicine
COVID-19,The Novel Coronavirus: A Bird's Eye View.,Habibzadeh P. Stoneman EK,2020-04-01,English,The international journal of occupational and environmental medicine
COVID-19,Preparedness and Lessons Learned from the Novel Coronavirus Disease.,Gudi SK. Tiwari KK,2020-04-01,English,The international journal of occupational and environmental medicine
COVID-19,Puzzle of highly pathogenic human coronaviruses (2019-nCoV).,Li J. Liu W,2020-04-01,English,Protein & cell
COVID-19,"Evidence of the COVID-19 Virus Targeting the CNS: Tissue Distribution, Host-Virus Interaction, and Proposed Neurotropic Mechanisms.",Baig AM. Khaleeq A. Ali U. Syeda H,2020-04-01,English,ACS chemical neuroscience
COVID-19,Diabetes and COVID-19.,Bloomgarden ZT,2020-04-01,English,Journal of diabetes
COVID-19,The fiscal value of human lives lost from coronavirus disease (COVID-19) in China.,Kirigia JM. Muthuri RNDK,2020-04-01,English,BMC research notes
COVID-19,Advice on Standardized Diagnosis and Treatment for Spinal Diseases during the Coronavirus Disease 2019 Pandemic.,Zou J. Yu H. Song D. Niu J. Yang H,2020-04-01,English,Asian spine journal
COVID-19,Community pharmacist in public health emergencies: Quick to action against the coronavirus 2019-nCoV outbreak.,Ung COL,2020-04-01,English,Research in social & administrative pharmacy : RSAP
COVID-19,Disseminated intravascular coagulation in patients with 2019-nCoV pneumonia.,Lillicrap D,2020-04-01,English,Journal of thrombosis and haemostasis : JTH
COVID-19,COVID-19 pneumonia: what has CT taught us?,Lee EYP. Ng MY. Khong PL,2020-04-01,English,The Lancet. Infectious diseases
COVID-19,Initiation of a new infection control system for the COVID-19 outbreak.,Chen X. Tian J. Li G. Li G,2020-04-01,English,The Lancet. Infectious diseases
COVID-19,Convalescent plasma as a potential therapy for COVID-19.,Chen L. Xiong J. Bao L. Shi Y,2020-04-01,English,The Lancet. Infectious diseases
COVID-19,COVID-19: combining antiviral and anti-inflammatory treatments.,Stebbing J. Phelan A. Griffin I. Tucker C. Oechsle O. Smith D. Richardson P,2020-04-01,English,The Lancet. Infectious diseases
COVID-19,US public health budget cuts in the face of COVID-19.,Devi S,2020-04-01,English,The Lancet. Infectious diseases
COVID-19,"Radiological findings from 81 patients with COVID-19 pneumonia in Wuhan, China: a descriptive study.",Shi H. Han X. Jiang N. Cao Y. Alwalid O. Gu J. Fan Y. Zheng C,2020-04-01,English,The Lancet. Infectious diseases
COVID-19,COVID-19 with spontaneous pneumomediastinum.,Zhou C. Gao C. Xie Y. Xu M,2020-04-01,English,The Lancet. Infectious diseases
COVID-19,[COVID-19 coronavirus: what implications for Cardiology?],Di Pasquale G,2020-04-01,Italian,Giornale italiano di cardiologia (2006)
COVID-19,Chest Radiographic and CT Findings of the 2019 Novel Coronavirus Disease (COVID-19): Analysis of Nine Patients Treated in Korea.,Yoon SH. Lee KH. Kim JY. Lee YK. Ko H. Kim KH. Park CM. Kim YH,2020-04-01,English,Korean journal of radiology
COVID-19,"Can Chinese Medicine Be Used for Prevention of Corona Virus Disease 2019 (COVID-19)? A Review of Historical Classics, Research Evidence and Current Prevention Programs.",Luo H. Tang QL. Shang YX. Liang SB. Yang M. Robinson N. Liu JP,2020-04-01,English,Chinese journal of integrative medicine
COVID-19,Corona Virus International Public Health Emergencies: Implications for Radiology Management.,Zhang HW. Yu J. Xu HJ. Lei Y. Pu ZH. Dai WC. Lin F. Wang YL. Wu XL. Liu LH. Li M. Mo YQ. Zhang H. Luo SP. Chen H. Lyu GW. Zhou ZG. Liu WM. Liu XL. Song HY. Chen FZ. Zeng L. Zhong H. Guo TT. Hu YQ. Yang XX. Liu PN. Li DF,2020-04-01,English,Academic radiology
COVID-19,Unveiling the Origin and Transmission of 2019-nCoV.,Xu Y,2020-04-01,English,Trends in microbiology
COVID-19,Inhibition of SARS-CoV-2 (previously 2019-nCoV) infection by a highly potent pan-coronavirus fusion inhibitor targeting its spike protein that harbors a high capacity to mediate membrane fusion.,Xia S. Liu M. Wang C. Xu W. Lan Q. Feng S. Qi F. Bao L. Du L. Liu S. Qin C. Sun F. Shi Z. Zhu Y. Jiang S. Lu L,2020-04-01,English,Cell research
COVID-19,[From Tuberculosis to COVID-19: Legal and Constitutional Framework Regarding Compulsory Isolation/Treatment due to Contagious Diseases in Portugal].,Peixoto VR. Mexia R. Santos NS. Carvalho C. Abrantes A,2020-04-01,Portuguese,Acta medica portuguesa
COVID-19,[An epidemiologic thinking on the diagnosis criteria of COVID-19].,Tan HZ,2020-04-01,Chinese,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi
COVID-19,Severe SARS-CoV-2 infections: practical considerations and management strategy for intensivists.,Bouadma L. Lescure FX. Lucet JC. Yazdanpanah Y. Timsit JF,2020-04-01,English,Intensive care medicine
COVID-19,Imaging changes in severe COVID-19 pneumonia.,Zhang W,2020-04-01,English,Intensive care medicine
COVID-19,Angiotensin-converting enzyme 2 (ACE2) as a SARS-CoV-2 receptor: molecular mechanisms and potential therapeutic target.,Zhang H. Penninger JM. Li Y. Zhong N. Slutsky AS,2020-04-01,English,Intensive care medicine
COVID-19,2019 Novel coronavirus: where we are and what we know.,Cheng ZJ. Shan J,2020-04-01,English,Infection
COVID-19,[Progress and challenge of vaccine development against 2019 novel coronavirus (2019-nCoV)].,Shi Y. Wang N. Zou QM,2020-04-01,Chinese,Zhonghua yu fang yi xue za zhi [Chinese journal of preventive medicine]
COVID-19,[Suggestions for thoracic surgery clinical practice in non-epidemic area of 2019 coronavirus disease].,Dai FQ. Guo W. Deng B. Tao SL. Jiang B. Wang YJ. Cheng N. Wu XL. Wang ZH. Bao T. Tan QY,2020-04-01,Chinese,Zhonghua wai ke za zhi [Chinese journal of surgery]
COVID-19,"Coronavirus SARS-CoV-2: Empfehlungen für die nuklearmedizinische Versorgung in nuklearmedizinischen Kliniken/Abteilungen mit Therapiestation und Praxen, Instituten sowie Ordinationen.",Krause BJ. Bartenstein P. Freudenberg LS. Herrmann K. Jonas G. Luster M. Moka D. Schäfer W. Schwarzenböck SM. Meyer PT,2020-04-01,German,Nuklearmedizin. Nuclear medicine
COVID-19,Molecular Diagnosis of a Novel Coronavirus (2019-nCoV) Causing an Outbreak of Pneumonia.,Chu DKW. Pan Y. Cheng SMS. Hui KPY. Krishnan P. Liu Y. Ng DYM. Wan CKC. Yang P. Wang Q. Peiris M. Poon LLM,2020-04-01,English,Clinical chemistry
COVID-19,Recommendations for anesthesia in patients suspected of COVID-19 Coronavirus infection.,Kim HJ. Ko JS. Kim TY,2020-04-01,English,Korean journal of anesthesiology
COVID-19,World Health Organization declares global emergency: A review of the 2019 novel coronavirus (COVID-19).,Sohrabi C. Alsafi Z. O'Neill N. Khan M. Kerwan A. Al-Jabir A. Iosifidis C. Agha R,2020-04-01,English,"International journal of surgery (London, England)"
COVID-19,Full-genome evolutionary analysis of the novel corona virus (2019-nCoV) rejects the hypothesis of emergence as a result of a recent recombination event.,Paraskevis D. Kostaki EG. Magiorkinis G. Panayiotakopoulos G. Sourvinos G. Tsiodras S,2020-04-01,English,"Infection, genetics and evolution : journal of molecular epidemiology and evolutionary genetics in infectious diseases"
COVID-19,Novel coronavirus: From discovery to clinical diagnostics.,Phan T,2020-04-01,English,"Infection, genetics and evolution : journal of molecular epidemiology and evolutionary genetics in infectious diseases"
COVID-19,Coronavirus 2019-nCoV: A brief perspective from the front line.,Han Q. Lin Q. Jin S. You L,2020-04-01,English,The Journal of infection
COVID-19,"Clinical characteristics and imaging manifestations of the 2019 novel coronavirus disease (COVID-19):A multi-center study in Wenzhou city, Zhejiang, China.",Yang W. Cao Q. Qin L. Wang X. Cheng Z. Pan A. Dai J. Sun Q. Zhao F. Qu J. Yan F,2020-04-01,English,The Journal of infection
COVID-19,Clinical and computed tomographic imaging features of novel coronavirus pneumonia caused by SARS-CoV-2.,Xu YH. Dong JH. An WM. Lv XY. Yin XP. Zhang JZ. Dong L. Ma X. Zhang HJ. Gao BL,2020-04-01,English,The Journal of infection
COVID-19,Characteristics of COVID-19 infection in Beijing.,Tian S. Hu N. Lou J. Chen K. Kang X. Xiang Z. Chen H. Wang D. Liu N. Liu D. Chen G. Zhang Y. Li D. Li J. Lian H. Niu S. Zhang L. Zhang J,2020-04-01,English,The Journal of infection
COVID-19,A Review of Coronavirus Disease-2019 (COVID-19).,Singhal T,2020-04-01,English,Indian journal of pediatrics
COVID-19,Recent advances in the detection of respiratory virus infection in humans.,Zhang N. Wang L. Deng X. Liang R. Su M. He C. Hu L. Su Y. Ren J. Yu F. Du L. Jiang S,2020-04-01,English,Journal of medical virology
COVID-19,"Emerging coronaviruses: Genome structure, replication, and pathogenesis.",Chen Y. Liu Q. Guo D,2020-04-01,English,Journal of medical virology
COVID-19,Cross-species transmission of the newly identified coronavirus 2019-nCoV.,Ji W. Wang W. Zhao X. Zai J. Li X,2020-04-01,English,Journal of medical virology
COVID-19,"Updated understanding of the outbreak of 2019 novel coronavirus (2019-nCoV) in Wuhan, China.",Wang W. Tang J. Wei F,2020-04-01,English,Journal of medical virology
COVID-19,"Potential of large ""first generation"" human-to-human transmission of 2019-nCoV.",Li X. Zai J. Wang X. Li Y,2020-04-01,English,Journal of medical virology
COVID-19,The 2019-new coronavirus epidemic: Evidence for virus evolution.,Benvenuto D. Giovanetti M. Ciccozzi A. Spoto S. Angeletti S. Ciccozzi M,2020-04-01,English,Journal of medical virology
COVID-19,"Computers and viral diseases. Preliminary bioinformatics studies on the design of a synthetic vaccine and a preventative peptidomimetic antagonist against the SARS-CoV-2 (2019-nCoV, COVID-19) coronavirus.",Robson B,2020-04-01,English,Computers in biology and medicine
COVID-19,As We Went to Press: COVID-19 Continues to Spread.,,2020-04-01,English,The American journal of nursing
COVID-19,The convalescent sera option for containing COVID-19.,Casadevall A. Pirofski LA,2020-04-01,English,The Journal of clinical investigation
COVID-19,The spike glycoprotein of the new coronavirus 2019-nCoV contains a furin-like cleavage site absent in CoV of the same clade.,Coutard B. Valle C. de Lamballerie X. Canard B. Seidah NG. Decroly E,2020-04-01,English,Antiviral research
COVID-19,COVID-19 – Information der AG Thoraxdiagnostik der Deutschen Röntgengesellschaft.,,2020-04-01,German,RoFo : Fortschritte auf dem Gebiete der Rontgenstrahlen und der Nuklearmedizin
COVID-19,CT Imaging of the 2019 Novel Coronavirus (2019-nCoV) Pneumonia.,Lei J. Li J. Li X. Qi X,2020-04-01,English,Radiology
COVID-19,2019 Novel Coronavirus (2019-nCoV) Pneumonia.,Liu P. Tan XZ,2020-04-01,English,Radiology
COVID-19,"Evolution of CT Manifestations in a Patient Recovered from 2019 Novel Coronavirus (2019-nCoV) Pneumonia in Wuhan, China.",Shi H. Han X. Zheng C,2020-04-01,English,Radiology
COVID-19,Pre- and Posttreatment Chest CT Findings: 2019 Novel Coronavirus (2019-nCoV) Pneumonia.,Duan YN. Qin J,2020-04-01,English,Radiology
COVID-19,CT Imaging Features of 2019 Novel Coronavirus (2019-nCoV).,Chung M. Bernheim A. Mei X. Zhang N. Huang M. Zeng X. Cui J. Xu W. Yang Y. Fayad ZA. Jacobi A. Li K. Li S. Shan H,2020-04-01,English,Radiology
COVID-19,CT Manifestations of Two Cases of 2019 Novel Coronavirus (2019-nCoV) Pneumonia.,Fang Y. Zhang H. Xu Y. Xie J. Pang P. Ji W,2020-04-01,English,Radiology
COVID-19,Emerging 2019 Novel Coronavirus (2019-nCoV) Pneumonia.,Song F. Shi N. Shan F. Zhang Z. Shen J. Lu H. Ling Y. Jiang Y. Shi Y,2020-04-01,English,Radiology
COVID-19,David Oliver: Covid-19 will make us stop some activities for good.,Oliver D,2020-04-01,English,BMJ (Clinical research ed.)
COVID-19,"Covid-19: death rate is 0.66% and increases with age, study estimates.",Mahase E,2020-04-01,English,BMJ (Clinical research ed.)
COVID-19,"Covid-19: UK deaths are higher than previously reported, new data suggest.",Iacobucci G,2020-04-01,English,BMJ (Clinical research ed.)
COVID-19,Covid-19: New York City deaths pass 1000 as Trump tells Americans to distance for 30 days.,Tanne JH,2020-04-01,English,BMJ (Clinical research ed.)
COVID-19,Covid-19: US gives emergency approval to hydroxychloroquine despite lack of evidence.,Lenzer J,2020-04-01,English,BMJ (Clinical research ed.)
COVID-19,"Covid-19: Use radiotherapy only if ""unavoidable,"" says NICE.",Mahase E,2020-04-01,English,BMJ (Clinical research ed.)
COVID-19,Covid-19: Hospitals can remove 15% cap on testing of NHS staff.,Iacobucci G,2020-04-01,English,BMJ (Clinical research ed.)
COVID-19,Novel corona virus disease (COVID-19) in pregnancy: What clinical recommendations to follow?,"Liang, Huan. Acharya, Ganesh",2020-04-01,English,Acta Obstetricia et Gynecologica Scandinavica
COVID-19,Three Emerging Coronaviruses in Two Decades.,"Guarner, Jeannette",2020-04-01,English,American Journal of Clinical Pathology
COVID-19,Initial Experience of an Emergency Department in Shenzhen in Responding to the Emerging Wuhan Coronavirus Pneumonia.,"Lu, Kai-Lin. Chen, Shaoxi. Leung, Ling-Pong",2020-04-01,English,Annals of Emergency Medicine
COVID-19,News Briefs.,,2020-04-01,English,AORN Journal
COVID-19,2019 novel coronavirus: an emerging global threat.,"Columbus, Cristie. Brust, Karen B.. Arroliga, Alejandro C.",2020-04-01,English,Baylor University Medical Center Proceedings
COVID-19,Does COVID-19 affect pregnant women?,"Uytenbogaardt, Alexandra",2020-04-01,English,British Journal of Midwifery
